id,first_name,last_name,voivodeship,city,email,phone_number,age,last_purchase_category,purchases_value
785,*,*,"{Dolnośląskie, Kujawsko-Pomorskie}","{Katowice, Kraków}",*,*,"[20, 40[",5,"[0, 1000["
950,*,*,"{Opolskie, Podkarpackie}","{Lublin, Poznań}",*,*,"[20, 40[",1,"[0, 1000["
4488,*,*,"{Dolnośląskie, Kujawsko-Pomorskie}","{Lublin, Poznań}",*,*,"[20, 40[",4,"[0, 1000["
3399,*,*,"{Dolnośląskie, Kujawsko-Pomorskie}","{Lublin, Poznań}",*,*,"[20, 40[",2,"[0, 1000["
4165,*,*,"{Lubelskie, Lubuskie}","{Katowice, Kraków}",*,*,"[40, 60[",2,"[0, 1000["
598,*,*,"{Podlaskie, Łódzkie}","{Bydgoszcz, Gdańsk}",*,*,"[20, 40[",1,"[0, 1000["
2997,*,*,"{Opolskie, Podkarpackie}","{Lublin, Poznań}",*,*,"[20, 40[",1,"[0, 1000["
1101,*,*,"{Dolnośląskie, Kujawsko-Pomorskie}","{Lublin, Poznań}",*,*,"[20, 40[",5,"[0, 1000["
3140,*,*,"{Dolnośląskie, Kujawsko-Pomorskie}","{Lublin, Poznań}",*,*,"[60, 80[",4,"[1000, 2000["
2365,*,*,"{Podlaskie, Łódzkie}","{Katowice, Kraków}",*,*,"[20, 40[",5,"[0, 1000["
4235,*,*,"{Opolskie, Podkarpackie}","{Lublin, Poznań}",*,*,"[60, 80[",4,"[0, 1000["
1694,*,*,"{Mazowieckie, Małopolskie}","{Lublin, Poznań}",*,*,"[60, 80[",3,"[0, 1000["
1268,*,*,"{Opolskie, Podkarpackie}","{Lublin, Poznań}",*,*,"[40, 60[",1,"[0, 1000["
4774,*,*,"{Podlaskie, Łódzkie}","{Szczecin, Warszawa}",*,*,"[60, 80[",1,"[0, 1000["
1637,*,*,"{Mazowieckie, Małopolskie}","{Wrocław, Łódź}",*,*,"[40, 60[",4,"[0, 1000["
4524,*,*,"{Opolskie, Podkarpackie}","{Lublin, Poznań}",*,*,"[20, 40[",1,"[0, 1000["
3202,*,*,"{Dolnośląskie, Kujawsko-Pomorskie}","{Szczecin, Warszawa}",*,*,"[60, 80[",2,>=2000
132,*,*,"{Lubelskie, Lubuskie}","{Bydgoszcz, Gdańsk}",*,*,"[20, 40[",2,"[0, 1000["
600,*,*,"{Opolskie, Podkarpackie}","{Lublin, Poznań}",*,*,"[20, 40[",1,"[0, 1000["
1621,*,*,"{Podlaskie, Łódzkie}","{Szczecin, Warszawa}",*,*,"[40, 60[",3,"[0, 1000["
3181,*,*,"{Mazowieckie, Małopolskie}","{Szczecin, Warszawa}",*,*,"[20, 40[",4,"[0, 1000["
1753,*,*,"{Mazowieckie, Małopolskie}","{Lublin, Poznań}",*,*,"[40, 60[",1,"[0, 1000["
473,*,*,"{Podlaskie, Łódzkie}","{Wrocław, Łódź}",*,*,"[40, 60[",1,"[0, 1000["
4849,*,*,"{Dolnośląskie, Kujawsko-Pomorskie}","{Lublin, Poznań}",*,*,"[40, 60[",5,"[0, 1000["
1539,*,*,*,*,*,*,*,*,*
2033,*,*,"{Opolskie, Podkarpackie}","{Bydgoszcz, Gdańsk}",*,*,"[20, 40[",2,"[0, 1000["
332,*,*,"{Mazowieckie, Małopolskie}","{Bydgoszcz, Gdańsk}",*,*,"[20, 40[",5,>=2000
704,*,*,"{Opolskie, Podkarpackie}","{Katowice, Kraków}",*,*,"[60, 80[",5,"[0, 1000["
3242,*,*,"{Mazowieckie, Małopolskie}","{Lublin, Poznań}",*,*,"[60, 80[",4,"[0, 1000["
4894,*,*,"{Podlaskie, Łódzkie}","{Wrocław, Łódź}",*,*,"[20, 40[",3,"[0, 1000["
4628,*,*,"{Opolskie, Podkarpackie}","{Lublin, Poznań}",*,*,"[20, 40[",2,>=2000
2392,*,*,"{Lubelskie, Lubuskie}","{Katowice, Kraków}",*,*,"[20, 40[",5,>=2000
4150,*,*,"{Lubelskie, Lubuskie}","{Szczecin, Warszawa}",*,*,"[40, 60[",1,"[0, 1000["
689,*,*,"{Mazowieckie, Małopolskie}","{Lublin, Poznań}",*,*,"[20, 40[",4,"[0, 1000["
3725,*,*,"{Opolskie, Podkarpackie}","{Wrocław, Łódź}",*,*,"[60, 80[",4,"[0, 1000["
4078,*,*,"{Dolnośląskie, Kujawsko-Pomorskie}","{Katowice, Kraków}",*,*,"[20, 40[",4,"[0, 1000["
4981,*,*,"{Opolskie, Podkarpackie}","{Bydgoszcz, Gdańsk}",*,*,"[40, 60[",1,"[0, 1000["
3522,*,*,"{Opolskie, Podkarpackie}","{Bydgoszcz, Gdańsk}",*,*,"[20, 40[",2,"[0, 1000["
4237,*,*,"{Dolnośląskie, Kujawsko-Pomorskie}","{Katowice, Kraków}",*,*,"[40, 60[",1,"[0, 1000["
1770,*,*,"{Lubelskie, Lubuskie}","{Wrocław, Łódź}",*,*,"[20, 40[",4,"[0, 1000["
119,*,*,"{Dolnośląskie, Kujawsko-Pomorskie}","{Katowice, Kraków}",*,*,"[20, 40[",5,"[0, 1000["
3908,*,*,"{Mazowieckie, Małopolskie}","{Bydgoszcz, Gdańsk}",*,*,"[60, 80[",5,"[0, 1000["
4537,*,*,"{Dolnośląskie, Kujawsko-Pomorskie}","{Wrocław, Łódź}",*,*,"[20, 40[",1,"[0, 1000["
2476,*,*,"{Mazowieckie, Małopolskie}","{Bydgoszcz, Gdańsk}",*,*,"[40, 60[",4,>=2000
118,*,*,"{Dolnośląskie, Kujawsko-Pomorskie}","{Wrocław, Łódź}",*,*,"[20, 40[",2,"[0, 1000["
2447,*,*,"{Dolnośląskie, Kujawsko-Pomorskie}","{Lublin, Poznań}",*,*,"[20, 40[",1,"[0, 1000["
4859,*,*,"{Mazowieckie, Małopolskie}","{Wrocław, Łódź}",*,*,"[20, 40[",1,"[0, 1000["
1348,*,*,"{Opolskie, Podkarpackie}","{Lublin, Poznań}",*,*,"[40, 60[",3,"[0, 1000["
4339,*,*,"{Mazowieckie, Małopolskie}","{Szczecin, Warszawa}",*,*,"[60, 80[",4,"[0, 1000["
4813,*,*,"{Dolnośląskie, Kujawsko-Pomorskie}","{Bydgoszcz, Gdańsk}",*,*,"[60, 80[",4,>=2000
4481,*,*,"{Opolskie, Podkarpackie}","{Bydgoszcz, Gdańsk}",*,*,"[20, 40[",2,"[0, 1000["
1506,*,*,"{Opolskie, Podkarpackie}","{Lublin, Poznań}",*,*,"[60, 80[",2,"[0, 1000["
2525,*,*,"{Dolnośląskie, Kujawsko-Pomorskie}","{Lublin, Poznań}",*,*,"[20, 40[",1,"[0, 1000["
2895,*,*,"{Opolskie, Podkarpackie}","{Lublin, Poznań}",*,*,"[40, 60[",4,"[0, 1000["
3673,*,*,"{Mazowieckie, Małopolskie}","{Bydgoszcz, Gdańsk}",*,*,"[60, 80[",4,"[0, 1000["
4922,*,*,"{Dolnośląskie, Kujawsko-Pomorskie}","{Lublin, Poznań}",*,*,"[20, 40[",1,"[0, 1000["
4746,*,*,"{Opolskie, Podkarpackie}","{Lublin, Poznań}",*,*,"[20, 40[",1,"[0, 1000["
742,*,*,*,*,*,*,*,*,*
1667,*,*,"{Podlaskie, Łódzkie}","{Szczecin, Warszawa}",*,*,"[20, 40[",3,"[0, 1000["
2322,*,*,"{Dolnośląskie, Kujawsko-Pomorskie}","{Katowice, Kraków}",*,*,"[60, 80[",4,>=2000
1862,*,*,"{Mazowieckie, Małopolskie}","{Szczecin, Warszawa}",*,*,"[20, 40[",2,>=2000
4971,*,*,"{Opolskie, Podkarpackie}","{Wrocław, Łódź}",*,*,"[40, 60[",1,>=2000
2534,*,*,"{Mazowieckie, Małopolskie}","{Lublin, Poznań}",*,*,"[20, 40[",1,"[0, 1000["
3598,*,*,"{Dolnośląskie, Kujawsko-Pomorskie}","{Lublin, Poznań}",*,*,"[60, 80[",1,"[0, 1000["
4376,*,*,"{Dolnośląskie, Kujawsko-Pomorskie}","{Lublin, Poznań}",*,*,"[40, 60[",3,"[0, 1000["
1721,*,*,"{Lubelskie, Lubuskie}","{Bydgoszcz, Gdańsk}",*,*,"[20, 40[",5,>=2000
2076,*,*,"{Opolskie, Podkarpackie}","{Lublin, Poznań}",*,*,"[60, 80[",1,"[0, 1000["
2373,*,*,"{Opolskie, Podkarpackie}","{Szczecin, Warszawa}",*,*,"[20, 40[",2,"[0, 1000["
2225,*,*,"{Opolskie, Podkarpackie}","{Bydgoszcz, Gdańsk}",*,*,"[20, 40[",2,"[0, 1000["
421,*,*,"{Podlaskie, Łódzkie}","{Lublin, Poznań}",*,*,"[60, 80[",2,"[0, 1000["
918,*,*,"{Mazowieckie, Małopolskie}","{Lublin, Poznań}",*,*,"[40, 60[",5,"[0, 1000["
1671,*,*,"{Lubelskie, Lubuskie}","{Lublin, Poznań}",*,*,"[20, 40[",2,"[0, 1000["
4620,*,*,"{Dolnośląskie, Kujawsko-Pomorskie}","{Bydgoszcz, Gdańsk}",*,*,"[20, 40[",1,"[0, 1000["
996,*,*,"{Dolnośląskie, Kujawsko-Pomorskie}","{Bydgoszcz, Gdańsk}",*,*,"[60, 80[",5,"[0, 1000["
654,*,*,"{Opolskie, Podkarpackie}","{Bydgoszcz, Gdańsk}",*,*,"[60, 80[",1,>=2000
1109,*,*,"{Mazowieckie, Małopolskie}","{Wrocław, Łódź}",*,*,"[40, 60[",2,"[0, 1000["
971,*,*,"{Opolskie, Podkarpackie}","{Bydgoszcz, Gdańsk}",*,*,"[20, 40[",1,"[0, 1000["
3236,*,*,"{Dolnośląskie, Kujawsko-Pomorskie}","{Wrocław, Łódź}",*,*,"[20, 40[",3,"[0, 1000["
392,*,*,"{Mazowieckie, Małopolskie}","{Wrocław, Łódź}",*,*,"[40, 60[",2,"[0, 1000["
1981,*,*,"{Dolnośląskie, Kujawsko-Pomorskie}","{Katowice, Kraków}",*,*,"[40, 60[",5,"[0, 1000["
1679,*,*,"{Lubelskie, Lubuskie}","{Katowice, Kraków}",*,*,"[20, 40[",5,"[0, 1000["
3917,*,*,"{Opolskie, Podkarpackie}","{Szczecin, Warszawa}",*,*,"[20, 40[",1,"[0, 1000["
4147,*,*,"{Lubelskie, Lubuskie}","{Szczecin, Warszawa}",*,*,"[20, 40[",4,"[0, 1000["
1877,*,*,"{Opolskie, Podkarpackie}","{Lublin, Poznań}",*,*,"[20, 40[",1,"[0, 1000["
252,*,*,"{Opolskie, Podkarpackie}","{Szczecin, Warszawa}",*,*,"[40, 60[",2,"[0, 1000["
3679,*,*,*,*,*,*,*,*,*
1471,*,*,"{Lubelskie, Lubuskie}","{Katowice, Kraków}",*,*,"[60, 80[",5,>=2000
2676,*,*,"{Lubelskie, Lubuskie}","{Wrocław, Łódź}",*,*,"[20, 40[",2,"[0, 1000["
430,*,*,"{Opolskie, Podkarpackie}","{Lublin, Poznań}",*,*,"[40, 60[",2,"[0, 1000["
1969,*,*,"{Mazowieckie, Małopolskie}","{Lublin, Poznań}",*,*,"[20, 40[",2,"[0, 1000["
4938,*,*,"{Dolnośląskie, Kujawsko-Pomorskie}","{Lublin, Poznań}",*,*,"[20, 40[",2,"[0, 1000["
2121,*,*,"{Mazowieckie, Małopolskie}","{Wrocław, Łódź}",*,*,"[40, 60[",5,"[0, 1000["
862,*,*,"{Dolnośląskie, Kujawsko-Pomorskie}","{Bydgoszcz, Gdańsk}",*,*,"[20, 40[",5,>=2000
758,*,*,"{Dolnośląskie, Kujawsko-Pomorskie}","{Szczecin, Warszawa}",*,*,"[20, 40[",1,"[0, 1000["
2509,*,*,"{Opolskie, Podkarpackie}","{Bydgoszcz, Gdańsk}",*,*,"[20, 40[",5,"[0, 1000["
676,*,*,"{Dolnośląskie, Kujawsko-Pomorskie}","{Lublin, Poznań}",*,*,"[60, 80[",2,"[0, 1000["
3256,*,*,"{Opolskie, Podkarpackie}","{Lublin, Poznań}",*,*,"[40, 60[",2,"[0, 1000["
310,*,*,"{Mazowieckie, Małopolskie}","{Bydgoszcz, Gdańsk}",*,*,"[40, 60[",5,"[0, 1000["
2222,*,*,"{Mazowieckie, Małopolskie}","{Bydgoszcz, Gdańsk}",*,*,"[20, 40[",2,"[0, 1000["
1108,*,*,"{Dolnośląskie, Kujawsko-Pomorskie}","{Wrocław, Łódź}",*,*,"[40, 60[",5,"[0, 1000["
3402,*,*,"{Dolnośląskie, Kujawsko-Pomorskie}","{Bydgoszcz, Gdańsk}",*,*,"[60, 80[",1,>=2000
4409,*,*,"{Opolskie, Podkarpackie}","{Lublin, Poznań}",*,*,"[40, 60[",4,"[0, 1000["
751,*,*,"{Dolnośląskie, Kujawsko-Pomorskie}","{Wrocław, Łódź}",*,*,"[20, 40[",2,"[0, 1000["
2475,*,*,"{Lubelskie, Lubuskie}","{Lublin, Poznań}",*,*,"[60, 80[",2,"[0, 1000["
3719,*,*,"{Lubelskie, Lubuskie}","{Wrocław, Łódź}",*,*,"[60, 80[",3,"[0, 1000["
4097,*,*,"{Opolskie, Podkarpackie}","{Bydgoszcz, Gdańsk}",*,*,"[40, 60[",2,"[0, 1000["
1923,*,*,"{Dolnośląskie, Kujawsko-Pomorskie}","{Lublin, Poznań}",*,*,"[60, 80[",2,"[0, 1000["
2553,*,*,*,*,*,*,*,*,*
2670,*,*,"{Opolskie, Podkarpackie}","{Lublin, Poznań}",*,*,"[20, 40[",1,"[0, 1000["
2559,*,*,"{Dolnośląskie, Kujawsko-Pomorskie}","{Bydgoszcz, Gdańsk}",*,*,"[20, 40[",3,"[0, 1000["
697,*,*,"{Lubelskie, Lubuskie}","{Bydgoszcz, Gdańsk}",*,*,"[60, 80[",2,"[0, 1000["
624,*,*,"{Lubelskie, Lubuskie}","{Szczecin, Warszawa}",*,*,"[20, 40[",2,"[0, 1000["
3533,*,*,"{Lubelskie, Lubuskie}","{Bydgoszcz, Gdańsk}",*,*,"[40, 60[",5,"[0, 1000["
201,*,*,"{Opolskie, Podkarpackie}","{Katowice, Kraków}",*,*,"[20, 40[",4,"[0, 1000["
3895,*,*,"{Opolskie, Podkarpackie}","{Lublin, Poznań}",*,*,"[60, 80[",5,"[0, 1000["
1625,*,*,"{Mazowieckie, Małopolskie}","{Wrocław, Łódź}",*,*,"[60, 80[",1,"[0, 1000["
2937,*,*,"{Opolskie, Podkarpackie}","{Bydgoszcz, Gdańsk}",*,*,"[20, 40[",3,"[0, 1000["
3050,*,*,"{Opolskie, Podkarpackie}","{Wrocław, Łódź}",*,*,"[20, 40[",3,>=2000
4314,*,*,"{Opolskie, Podkarpackie}","{Bydgoszcz, Gdańsk}",*,*,"[20, 40[",2,"[0, 1000["
3184,*,*,*,*,*,*,*,*,*
4476,*,*,"{Mazowieckie, Małopolskie}","{Szczecin, Warszawa}",*,*,"[20, 40[",1,"[0, 1000["
2678,*,*,"{Opolskie, Podkarpackie}","{Bydgoszcz, Gdańsk}",*,*,"[40, 60[",2,"[0, 1000["
399,*,*,*,*,*,*,*,*,*
4915,*,*,"{Podlaskie, Łódzkie}","{Bydgoszcz, Gdańsk}",*,*,"[40, 60[",1,"[0, 1000["
34,*,*,"{Lubelskie, Lubuskie}","{Wrocław, Łódź}",*,*,"[20, 40[",1,"[0, 1000["
1294,*,*,"{Mazowieckie, Małopolskie}","{Szczecin, Warszawa}",*,*,"[40, 60[",4,"[0, 1000["
738,*,*,"{Lubelskie, Lubuskie}","{Katowice, Kraków}",*,*,"[20, 40[",1,"[0, 1000["
360,*,*,"{Opolskie, Podkarpackie}","{Lublin, Poznań}",*,*,"[20, 40[",5,"[0, 1000["
954,*,*,"{Lubelskie, Lubuskie}","{Bydgoszcz, Gdańsk}",*,*,"[20, 40[",1,"[0, 1000["
855,*,*,"{Podlaskie, Łódzkie}","{Wrocław, Łódź}",*,*,"[20, 40[",1,"[0, 1000["
3781,*,*,"{Mazowieckie, Małopolskie}","{Szczecin, Warszawa}",*,*,"[20, 40[",1,"[0, 1000["
2515,*,*,"{Mazowieckie, Małopolskie}","{Katowice, Kraków}",*,*,"[20, 40[",3,"[0, 1000["
1627,*,*,"{Opolskie, Podkarpackie}","{Szczecin, Warszawa}",*,*,"[20, 40[",2,"[0, 1000["
1303,*,*,"{Lubelskie, Lubuskie}","{Lublin, Poznań}",*,*,"[40, 60[",2,"[0, 1000["
756,*,*,"{Mazowieckie, Małopolskie}","{Lublin, Poznań}",*,*,"[40, 60[",3,"[0, 1000["
3868,*,*,"{Podlaskie, Łódzkie}","{Szczecin, Warszawa}",*,*,"[20, 40[",3,"[0, 1000["
3397,*,*,"{Opolskie, Podkarpackie}","{Lublin, Poznań}",*,*,"[40, 60[",5,>=2000
1657,*,*,"{Dolnośląskie, Kujawsko-Pomorskie}","{Szczecin, Warszawa}",*,*,"[20, 40[",5,"[0, 1000["
3548,*,*,*,*,*,*,*,*,*
4088,*,*,"{Lubelskie, Lubuskie}","{Wrocław, Łódź}",*,*,"[20, 40[",3,"[0, 1000["
1578,*,*,"{Opolskie, Podkarpackie}","{Lublin, Poznań}",*,*,"[60, 80[",3,>=2000
250,*,*,"{Opolskie, Podkarpackie}","{Wrocław, Łódź}",*,*,"[40, 60[",5,"[0, 1000["
3131,*,*,"{Opolskie, Podkarpackie}","{Bydgoszcz, Gdańsk}",*,*,"[20, 40[",5,"[0, 1000["
2234,*,*,"{Dolnośląskie, Kujawsko-Pomorskie}","{Wrocław, Łódź}",*,*,"[40, 60[",4,"[0, 1000["
3549,*,*,"{Mazowieckie, Małopolskie}","{Szczecin, Warszawa}",*,*,"[20, 40[",3,"[0, 1000["
73,*,*,"{Mazowieckie, Małopolskie}","{Bydgoszcz, Gdańsk}",*,*,"[20, 40[",2,"[0, 1000["
344,*,*,"{Lubelskie, Lubuskie}","{Wrocław, Łódź}",*,*,"[20, 40[",1,"[0, 1000["
3128,*,*,*,*,*,*,*,*,*
4038,*,*,"{Dolnośląskie, Kujawsko-Pomorskie}","{Lublin, Poznań}",*,*,"[20, 40[",2,>=2000
1328,*,*,*,*,*,*,*,*,*
443,*,*,"{Podlaskie, Łódzkie}","{Katowice, Kraków}",*,*,"[40, 60[",1,"[0, 1000["
4244,*,*,"{Mazowieckie, Małopolskie}","{Lublin, Poznań}",*,*,"[20, 40[",4,"[0, 1000["
3190,*,*,"{Dolnośląskie, Kujawsko-Pomorskie}","{Bydgoszcz, Gdańsk}",*,*,"[20, 40[",3,"[0, 1000["
2200,*,*,"{Opolskie, Podkarpackie}","{Wrocław, Łódź}",*,*,"[20, 40[",4,"[0, 1000["
953,*,*,"{Mazowieckie, Małopolskie}","{Wrocław, Łódź}",*,*,"[20, 40[",2,"[0, 1000["
1676,*,*,*,*,*,*,*,*,*
2877,*,*,"{Dolnośląskie, Kujawsko-Pomorskie}","{Bydgoszcz, Gdańsk}",*,*,"[20, 40[",2,"[0, 1000["
4361,*,*,"{Podlaskie, Łódzkie}","{Lublin, Poznań}",*,*,"[60, 80[",1,"[0, 1000["
3586,*,*,"{Mazowieckie, Małopolskie}","{Wrocław, Łódź}",*,*,"[40, 60[",3,"[0, 1000["
1722,*,*,*,*,*,*,*,*,*
2224,*,*,"{Dolnośląskie, Kujawsko-Pomorskie}","{Bydgoszcz, Gdańsk}",*,*,"[60, 80[",1,>=2000
1575,*,*,"{Dolnośląskie, Kujawsko-Pomorskie}","{Wrocław, Łódź}",*,*,"[60, 80[",4,"[0, 1000["
1455,*,*,"{Podlaskie, Łódzkie}","{Wrocław, Łódź}",*,*,"[40, 60[",2,"[0, 1000["
1513,*,*,"{Dolnośląskie, Kujawsko-Pomorskie}","{Bydgoszcz, Gdańsk}",*,*,"[60, 80[",4,"[0, 1000["
662,*,*,"{Opolskie, Podkarpackie}","{Katowice, Kraków}",*,*,"[20, 40[",5,"[0, 1000["
1317,*,*,"{Dolnośląskie, Kujawsko-Pomorskie}","{Lublin, Poznań}",*,*,"[60, 80[",1,"[0, 1000["
1044,*,*,"{Dolnośląskie, Kujawsko-Pomorskie}","{Lublin, Poznań}",*,*,"[20, 40[",4,"[0, 1000["
3357,*,*,"{Lubelskie, Lubuskie}","{Szczecin, Warszawa}",*,*,"[40, 60[",1,"[0, 1000["
2118,*,*,"{Dolnośląskie, Kujawsko-Pomorskie}","{Bydgoszcz, Gdańsk}",*,*,"[20, 40[",1,>=2000
4073,*,*,"{Opolskie, Podkarpackie}","{Bydgoszcz, Gdańsk}",*,*,"[40, 60[",1,"[0, 1000["
4538,*,*,"{Opolskie, Podkarpackie}","{Katowice, Kraków}",*,*,"[20, 40[",5,>=2000
1400,*,*,"{Podlaskie, Łódzkie}","{Lublin, Poznań}",*,*,"[60, 80[",2,"[0, 1000["
497,*,*,"{Dolnośląskie, Kujawsko-Pomorskie}","{Lublin, Poznań}",*,*,"[20, 40[",1,>=2000
333,*,*,"{Mazowieckie, Małopolskie}","{Lublin, Poznań}",*,*,"[60, 80[",4,"[0, 1000["
4727,*,*,"{Mazowieckie, Małopolskie}","{Szczecin, Warszawa}",*,*,"[20, 40[",1,"[0, 1000["
3393,*,*,"{Opolskie, Podkarpackie}","{Bydgoszcz, Gdańsk}",*,*,"[60, 80[",3,"[0, 1000["
2888,*,*,"{Dolnośląskie, Kujawsko-Pomorskie}","{Wrocław, Łódź}",*,*,"[20, 40[",5,"[0, 1000["
4209,*,*,"{Dolnośląskie, Kujawsko-Pomorskie}","{Bydgoszcz, Gdańsk}",*,*,"[20, 40[",5,"[0, 1000["
1566,*,*,"{Podlaskie, Łódzkie}","{Lublin, Poznań}",*,*,"[20, 40[",2,"[0, 1000["
965,*,*,"{Dolnośląskie, Kujawsko-Pomorskie}","{Lublin, Poznań}",*,*,"[60, 80[",1,"[0, 1000["
1191,*,*,*,*,*,*,*,*,*
2179,*,*,"{Dolnośląskie, Kujawsko-Pomorskie}","{Lublin, Poznań}",*,*,"[20, 40[",3,"[0, 1000["
1699,*,*,"{Opolskie, Podkarpackie}","{Wrocław, Łódź}",*,*,"[60, 80[",3,"[0, 1000["
610,*,*,"{Dolnośląskie, Kujawsko-Pomorskie}","{Katowice, Kraków}",*,*,"[40, 60[",3,"[0, 1000["
1769,*,*,"{Opolskie, Podkarpackie}","{Bydgoszcz, Gdańsk}",*,*,"[20, 40[",3,"[0, 1000["
4490,*,*,"{Podlaskie, Łódzkie}","{Bydgoszcz, Gdańsk}",*,*,"[60, 80[",5,"[0, 1000["
2135,*,*,"{Lubelskie, Lubuskie}","{Lublin, Poznań}",*,*,"[20, 40[",4,"[0, 1000["
4472,*,*,"{Opolskie, Podkarpackie}","{Bydgoszcz, Gdańsk}",*,*,"[40, 60[",1,"[0, 1000["
1595,*,*,"{Lubelskie, Lubuskie}","{Lublin, Poznań}",*,*,"[20, 40[",2,>=2000
3267,*,*,"{Dolnośląskie, Kujawsko-Pomorskie}","{Katowice, Kraków}",*,*,"[40, 60[",2,"[0, 1000["
1277,*,*,"{Dolnośląskie, Kujawsko-Pomorskie}","{Bydgoszcz, Gdańsk}",*,*,"[60, 80[",1,"[0, 1000["
4344,*,*,"{Dolnośląskie, Kujawsko-Pomorskie}","{Wrocław, Łódź}",*,*,"[40, 60[",2,"[0, 1000["
553,*,*,"{Mazowieckie, Małopolskie}","{Wrocław, Łódź}",*,*,"[40, 60[",3,"[0, 1000["
1695,*,*,"{Mazowieckie, Małopolskie}","{Wrocław, Łódź}",*,*,"[20, 40[",3,"[0, 1000["
1805,*,*,"{Opolskie, Podkarpackie}","{Lublin, Poznań}",*,*,"[20, 40[",1,"[0, 1000["
3484,*,*,*,*,*,*,*,*,*
1146,*,*,"{Opolskie, Podkarpackie}","{Wrocław, Łódź}",*,*,"[60, 80[",1,"[0, 1000["
3217,*,*,"{Lubelskie, Lubuskie}","{Wrocław, Łódź}",*,*,"[20, 40[",3,>=2000
1313,*,*,"{Podlaskie, Łódzkie}","{Lublin, Poznań}",*,*,"[20, 40[",5,"[0, 1000["
1849,*,*,"{Opolskie, Podkarpackie}","{Szczecin, Warszawa}",*,*,"[40, 60[",4,>=2000
2508,*,*,"{Podlaskie, Łódzkie}","{Wrocław, Łódź}",*,*,"[20, 40[",1,"[0, 1000["
3496,*,*,"{Dolnośląskie, Kujawsko-Pomorskie}","{Lublin, Poznań}",*,*,"[60, 80[",4,"[1000, 2000["
1532,*,*,"{Opolskie, Podkarpackie}","{Bydgoszcz, Gdańsk}",*,*,"[20, 40[",2,"[0, 1000["
428,*,*,"{Mazowieckie, Małopolskie}","{Lublin, Poznań}",*,*,"[60, 80[",2,"[0, 1000["
1205,*,*,"{Opolskie, Podkarpackie}","{Wrocław, Łódź}",*,*,"[40, 60[",2,"[0, 1000["
1822,*,*,"{Lubelskie, Lubuskie}","{Lublin, Poznań}",*,*,"[60, 80[",2,"[0, 1000["
1542,*,*,"{Mazowieckie, Małopolskie}","{Wrocław, Łódź}",*,*,"[60, 80[",1,"[0, 1000["
1669,*,*,"{Dolnośląskie, Kujawsko-Pomorskie}","{Bydgoszcz, Gdańsk}",*,*,"[20, 40[",5,"[0, 1000["
4745,*,*,"{Mazowieckie, Małopolskie}","{Lublin, Poznań}",*,*,"[20, 40[",4,>=2000
89,*,*,"{Opolskie, Podkarpackie}","{Szczecin, Warszawa}",*,*,"[40, 60[",3,"[0, 1000["
2963,*,*,"{Dolnośląskie, Kujawsko-Pomorskie}","{Bydgoszcz, Gdańsk}",*,*,"[60, 80[",4,"[0, 1000["
4698,*,*,"{Podlaskie, Łódzkie}","{Szczecin, Warszawa}",*,*,"[40, 60[",1,>=2000
4832,*,*,"{Dolnośląskie, Kujawsko-Pomorskie}","{Bydgoszcz, Gdańsk}",*,*,"[40, 60[",5,"[0, 1000["
2570,*,*,"{Dolnośląskie, Kujawsko-Pomorskie}","{Wrocław, Łódź}",*,*,"[60, 80[",4,"[0, 1000["
438,*,*,"{Dolnośląskie, Kujawsko-Pomorskie}","{Bydgoszcz, Gdańsk}",*,*,"[60, 80[",5,"[0, 1000["
1483,*,*,"{Dolnośląskie, Kujawsko-Pomorskie}","{Lublin, Poznań}",*,*,"[40, 60[",3,"[0, 1000["
1078,*,*,"{Podlaskie, Łódzkie}","{Wrocław, Łódź}",*,*,"[60, 80[",1,"[0, 1000["
4042,*,*,"{Podlaskie, Łódzkie}","{Bydgoszcz, Gdańsk}",*,*,"[60, 80[",2,"[0, 1000["
1680,*,*,"{Mazowieckie, Małopolskie}","{Bydgoszcz, Gdańsk}",*,*,"[20, 40[",3,"[0, 1000["
2245,*,*,"{Podlaskie, Łódzkie}","{Wrocław, Łódź}",*,*,"[20, 40[",5,"[0, 1000["
829,*,*,"{Opolskie, Podkarpackie}","{Bydgoszcz, Gdańsk}",*,*,"[60, 80[",5,"[0, 1000["
4663,*,*,"{Lubelskie, Lubuskie}","{Lublin, Poznań}",*,*,"[20, 40[",1,"[0, 1000["
3550,*,*,"{Opolskie, Podkarpackie}","{Bydgoszcz, Gdańsk}",*,*,"[20, 40[",1,"[0, 1000["
2152,*,*,"{Mazowieckie, Małopolskie}","{Bydgoszcz, Gdańsk}",*,*,"[40, 60[",3,"[0, 1000["
1834,*,*,"{Opolskie, Podkarpackie}","{Wrocław, Łódź}",*,*,"[20, 40[",1,"[0, 1000["
276,*,*,"{Dolnośląskie, Kujawsko-Pomorskie}","{Lublin, Poznań}",*,*,"[20, 40[",4,"[0, 1000["
2381,*,*,"{Dolnośląskie, Kujawsko-Pomorskie}","{Lublin, Poznań}",*,*,"[60, 80[",4,"[0, 1000["
1273,*,*,"{Mazowieckie, Małopolskie}","{Bydgoszcz, Gdańsk}",*,*,"[60, 80[",3,"[0, 1000["
4516,*,*,"{Opolskie, Podkarpackie}","{Szczecin, Warszawa}",*,*,"[20, 40[",5,"[0, 1000["
3110,*,*,"{Mazowieckie, Małopolskie}","{Lublin, Poznań}",*,*,"[60, 80[",5,"[0, 1000["
